Date,Time,NQ
1150707,1830,4376.75
1150707,1845,4376.5
1150707,1900,4375.5
1150707,1915,4374.5
1150707,1930,4374.75
1150707,1945,4375.25
1150707,2000,4373.25
1150707,2015,4366
1150707,2030,4361.25
1150707,2045,4362.5
1150707,2100,4357.75
1150707,2115,4360.75
1150707,2130,4357.5
1150707,2145,4351.25
1150707,2200,4349.25
1150707,2215,4350.25
1150707,2230,4351.25
1150707,2245,4350
1150707,2300,4350.25
1150707,2315,4351.75
1150707,2330,4348.75
1150707,2345,4347
1150708,0,4346.25
1150708,15,4349.75
1150708,30,4350.75
1150708,45,4351.75
1150708,100,4348.5
1150708,115,4342.25
1150708,130,4338.5
1150708,145,4332.75
1150708,200,4335.5
1150708,215,4342.75
1150708,230,4334.5
1150708,245,4316.25
1150708,300,4335.25
1150708,315,4338.5
1150708,330,4331.75
1150708,345,4325.25
1150708,400,4336
1150708,415,4332
1150708,430,4338.5
1150708,445,4337
1150708,500,4340.25
1150708,515,4338.5
1150708,530,4342.75
1150708,545,4346.75
1150708,600,4351.25
1150708,615,4362.75
1150708,630,4355.5
1150708,645,4353.25
1150708,700,4351.75
1150708,715,4359.25
1150708,730,4357
1150708,745,4348.25
1150708,800,4354
1150708,815,4353.75
1150708,830,4353
1150708,845,4347.5
1150708,900,4332.25
1150708,915,4326.25
1150708,930,4330.25
1150708,945,4332.75
1150708,1000,4343.25
1150708,1015,4330
1150708,1030,4325.25
1150708,1045,4325
1150708,1100,4317
1150708,1115,4320
1150708,1130,4323.5
1150708,1145,4318
1150708,1200,4330
1150708,1215,4327.25
1150708,1230,4332
1150708,1245,4332.75
1150708,1300,4335.75
1150708,1315,4331
1150708,1330,4323.25
1150708,1345,4310
1150708,1400,4305.25
1150708,1415,4318.75
1150708,1430,4304.75
1150708,1445,4315
1150708,1500,4306.5
1150708,1515,4308.25
1150708,1545,4310.75
1150708,1600,4309
1150708,1715,4311
1150708,1730,4315.5
1150708,1745,4316
1150708,1800,4317.75
1150708,1815,4317.5
1150708,1830,4319.5
1150708,1845,4319.5
1150708,1900,4319.75
1150708,1915,4319.25
1150708,1930,4317
1150708,1945,4316.5
1150708,2000,4318.5
1150708,2015,4324.25
1150708,2030,4320.5
1150708,2045,4319.5
1150708,2100,4328.75
1150708,2115,4334
1150708,2130,4329.75
1150708,2145,4330.25
1150708,2200,4332.25
1150708,2215,4331.5
1150708,2230,4334.75
1150708,2245,4336.75
1150708,2300,4333.75
1150708,2315,4335.25
1150708,2330,4335.25
1150708,2345,4336.25
1150709,0,4337
1150709,15,4339
1150709,30,4339.25
1150709,45,4340.75
1150709,100,4341.25
1150709,115,4340
1150709,130,4338
1150709,145,4334.25
1150709,200,4339.5
1150709,215,4341.5
1150709,230,4344.5
1150709,245,4339.25
1150709,300,4340.5
1150709,315,4343.75
1150709,330,4342.25
1150709,345,4343.5
1150709,400,4345.25
1150709,415,4342.75
1150709,430,4351.5
1150709,445,4352.75
1150709,500,4352
1150709,515,4351.5
1150709,530,4352
1150709,545,4357.5
1150709,600,4356.75
1150709,615,4357.75
1150709,630,4357.25
1150709,645,4358
1150709,700,4358.5
1150709,715,4357.75
1150709,730,4359
1150709,745,4359.75
1150709,800,4360.5
1150709,815,4360.25
1150709,830,4365.25
1150709,845,4357
1150709,900,4359.25
1150709,915,4358
1150709,930,4341.75
1150709,945,4347.75
1150709,1000,4353.5
1150709,1015,4356.75
1150709,1030,4348.75
1150709,1045,4348
1150709,1100,4340
1150709,1115,4338.5
1150709,1130,4339.5
1150709,1145,4338
1150709,1200,4340.25
1150709,1215,4334.75
1150709,1230,4328.5
1150709,1245,4329
1150709,1300,4329.5
1150709,1315,4320.25
1150709,1330,4314.75
1150709,1345,4315.25
1150709,1400,4320.5
1150709,1415,4324.75
1150709,1430,4317
1150709,1445,4316.75
1150709,1500,4305.5
1150709,1515,4299.5
1150709,1545,4302.5
1150709,1600,4303.5
1150709,1715,4331.25
1150709,1730,4339.5
1150709,1745,4341.5
1150709,1800,4342.75
1150709,1815,4336.75
1150709,1830,4335.75
1150709,1845,4334.25
1150709,1900,4334.25
1150709,1915,4334
1150709,1930,4330.25
1150709,1945,4327.25
1150709,2000,4328.5
1150709,2015,4333.5
1150709,2030,4335
1150709,2045,4343.75
1150709,2100,4339.75
1150709,2115,4340.5
1150709,2130,4341.25
1150709,2145,4342.5
1150709,2200,4343.75
1150709,2215,4342.5
1150709,2230,4340.5
1150709,2245,4345.75
1150709,2300,4350.5
1150709,2315,4347.25
1150709,2330,4344.25
1150709,2345,4345.75
1150710,0,4344.5
1150710,15,4339.75
1150710,30,4343.75
1150710,45,4346.75
1150710,100,4347
1150710,115,4346.25
1150710,130,4348
1150710,145,4345.5
1150710,200,4348
1150710,215,4348.25
1150710,230,4347.5
1150710,245,4349.25
1150710,300,4350.75
1150710,315,4348.5
1150710,330,4339.5
1150710,345,4345.25
1150710,400,4342.25
1150710,415,4341
1150710,430,4349.5
1150710,445,4346.5
1150710,500,4347.5
1150710,515,4351.5
1150710,530,4352
1150710,545,4352
1150710,600,4355.5
1150710,615,4360
1150710,630,4359.5
1150710,645,4355.5
1150710,700,4358
1150710,715,4356.25
1150710,730,4357.25
1150710,745,4358
1150710,800,4360.5
1150710,815,4357.5
1150710,830,4363.75
1150710,845,4356
1150710,900,4354.25
1150710,915,4358.75
1150710,930,4361.5
1150710,945,4350.75
1150710,1000,4361.25
1150710,1015,4367.75
1150710,1030,4370.5
1150710,1045,4377.75
1150710,1100,4375.5
1150710,1115,4376.75
1150710,1130,4377
1150710,1145,4371
1150710,1200,4376
1150710,1215,4373.25
1150710,1230,4372.25
1150710,1245,4372
1150710,1300,4371.5
1150710,1315,4378.25
1150710,1330,4378.75
1150710,1345,4385.5
1150710,1400,4384.5
1150710,1415,4385.75
1150710,1430,4383
1150710,1445,4382.75
1150710,1500,4373.25
1150710,1515,4371.5
1150710,1545,4372.25
1150710,1600,4372.75
1150712,1715,4351.25
1150712,1730,4353.25
1150712,1745,4349.75
1150712,1800,4348.5
1150712,1815,4350
1150712,1830,4356
1150712,1845,4355.25
1150712,1900,4354.5
1150712,1915,4353
1150712,1930,4353
1150712,1945,4352.5
1150712,2000,4353.25
1150712,2015,4354.5
1150712,2030,4355
1150712,2045,4357.75
1150712,2100,4356.75
1150712,2115,4361.75
1150712,2130,4361
1150712,2145,4362
1150712,2200,4364
1150712,2215,4371.5
1150712,2230,4370.75
1150712,2245,4366.25
1150712,2300,4369.25
1150712,2315,4372.75
1150712,2330,4376
1150712,2345,4371.75
1150713,0,4366.5
1150713,15,4368
1150713,30,4372
1150713,45,4366.5
1150713,100,4365.5
1150713,115,4362.5
1150713,130,4360.75
1150713,145,4370.25
1150713,200,4394
1150713,215,4385.75
1150713,230,4395.25
1150713,245,4392.5
1150713,300,4395.25
1150713,315,4398.75
1150713,330,4396
1150713,345,4397.25
1150713,400,4400.25
1150713,415,4408.25
1150713,430,4408.25
1150713,445,4411.5
1150713,500,4412
1150713,515,4409.75
1150713,530,4408.5
1150713,545,4407.75
1150713,600,4406.5
1150713,615,4407.25
1150713,630,4406.5
1150713,645,4404.75
1150713,700,4406.5
1150713,715,4405
1150713,730,4405.5
1150713,745,4407.75
1150713,800,4407
1150713,815,4408.25
1150713,830,4410.5
1150713,845,4423.75
1150713,900,4430
1150713,915,4436.25
1150713,930,4432.75
1150713,945,4432.5
1150713,1000,4435.25
1150713,1015,4432.75
1150713,1030,4435.75
1150713,1045,4439.25
1150713,1100,4440.75
1150713,1115,4440.5
1150713,1130,4441.5
1150713,1145,4437.75
1150713,1200,4437.75
1150713,1215,4438.5
1150713,1230,4440.75
1150713,1245,4441.25
1150713,1300,4438.25
1150713,1315,4441.25
1150713,1330,4441.5
1150713,1345,4442.5
1150713,1400,4447.75
1150713,1415,4447.25
1150713,1430,4452.25
1150713,1445,4449.75
1150713,1500,4448.5
1150713,1515,4450
1150713,1545,4450.75
1150713,1600,4449.25
1150713,1715,4448
1150713,1730,4449.75
1150713,1745,4449.5
1150713,1800,4448.25
1150713,1815,4449
1150713,1830,4448.5
1150713,1845,4449
1150713,1900,4450.25
1150713,1915,4450.25
1150713,1930,4450.25
1150713,1945,4452.25
1150713,2000,4450.75
1150713,2015,4451.25
1150713,2030,4450
1150713,2045,4451.25
1150713,2100,4450.25
1150713,2115,4451
1150713,2130,4450.5
1150713,2145,4451
1150713,2200,4451.5
1150713,2215,4450.75
1150713,2230,4449.5
1150713,2245,4449.5
1150713,2300,4450.25
1150713,2315,4450.5
1150713,2330,4450.5
1150713,2345,4451.25
1150714,0,4451
1150714,15,4450.5
1150714,30,4450
1150714,45,4451
1150714,100,4451
1150714,115,4455.5
1150714,130,4453.25
1150714,145,4451.5
1150714,200,4452.75
1150714,215,4453.25
1150714,230,4451.75
1150714,245,4454.5
1150714,300,4451.75
1150714,315,4452.25
1150714,330,4452.75
1150714,345,4453.25
1150714,400,4454.25
1150714,415,4453.25
1150714,430,4451.5
1150714,445,4452.5
1150714,500,4451.25
1150714,515,4452.75
1150714,530,4452
1150714,545,4451.5
1150714,600,4452.25
1150714,615,4452.5
1150714,630,4453.75
1150714,645,4453.25
1150714,700,4453
1150714,715,4455.25
1150714,730,4456.5
1150714,745,4456.25
1150714,800,4452.5
1150714,815,4454.75
1150714,830,4455.75
1150714,845,4461.75
1150714,900,4465.5
1150714,915,4467
1150714,930,4470.75
1150714,945,4470.25
1150714,1000,4472.75
1150714,1015,4476.5
1150714,1030,4479.5
1150714,1045,4483
1150714,1100,4484
1150714,1115,4482.25
1150714,1130,4480.25
1150714,1145,4479.5
1150714,1200,4479.75
1150714,1215,4482.75
1150714,1230,4484.5
1150714,1245,4482.75
1150714,1300,4485
1150714,1315,4485
1150714,1330,4486.5
1150714,1345,4488.5
1150714,1400,4488.75
1150714,1415,4489.25
1150714,1430,4488.75
1150714,1445,4483.5
1150714,1500,4479
1150714,1515,4480.5
1150714,1545,4480.5
1150714,1600,4483
1150714,1715,4479.75
1150714,1730,4480.25
1150714,1745,4481
1150714,1800,4479.5
1150714,1815,4479.5
1150714,1830,4480
1150714,1845,4478.5
1150714,1900,4478
1150714,1915,4480.5
1150714,1930,4481.5
1150714,1945,4481
1150714,2000,4482.25
1150714,2015,4487.25
1150714,2030,4486.25
1150714,2045,4489.5
1150714,2100,4487.5
1150714,2115,4490.5
1150714,2130,4489.5
1150714,2145,4488.25
1150714,2200,4487.5
1150714,2215,4488.5
1150714,2230,4487.5
1150714,2245,4487.25
1150714,2300,4488.5
1150714,2315,4488.5
1150714,2330,4488.25
1150714,2345,4486.75
1150715,0,4485.75
1150715,15,4486
1150715,30,4485.25
1150715,45,4485.75
1150715,100,4486.25
1150715,115,4486.5
1150715,130,4484.75
1150715,145,4486.5
1150715,200,4487.25
1150715,215,4485.5
1150715,230,4485.75
1150715,245,4483.5
1150715,300,4483.25
1150715,315,4484.25
1150715,330,4488
1150715,345,4487
1150715,400,4489
1150715,415,4489.25
1150715,430,4489.25
1150715,445,4488.5
1150715,500,4488.75
1150715,515,4488.5
1150715,530,4489.75
1150715,545,4488.75
1150715,600,4488.75
1150715,615,4489.5
1150715,630,4489
1150715,645,4489.25
1150715,700,4489.5
1150715,715,4490
1150715,730,4489.25
1150715,745,4489.5
1150715,800,4488
1150715,815,4488.25
1150715,830,4488.25
1150715,845,4489.25
1150715,900,4496.5
1150715,915,4497.75
1150715,930,4489.75
1150715,945,4495.75
1150715,1000,4497.25
1150715,1015,4498.5
1150715,1030,4495.75
1150715,1045,4497.25
1150715,1100,4493.25
1150715,1115,4493.25
1150715,1130,4493.5
1150715,1145,4496
1150715,1200,4491.5
1150715,1215,4494.25
1150715,1230,4494
1150715,1245,4491
1150715,1300,4490
1150715,1315,4491
1150715,1330,4489.25
1150715,1345,4477.25
1150715,1400,4478.25
1150715,1415,4477
1150715,1430,4479.5
1150715,1445,4479.5
1150715,1500,4484.75
1150715,1515,4499.75
1150715,1545,4497.25
1150715,1600,4498.75
1150715,1715,4495.25
1150715,1730,4495.5
1150715,1745,4498.75
1150715,1800,4502.25
1150715,1815,4504.25
1150715,1830,4503.5
1150715,1845,4503
1150715,1900,4502.25
1150715,1915,4502
1150715,1930,4500
1150715,1945,4500.75
1150715,2000,4502.75
1150715,2015,4503.5
1150715,2030,4501.75
1150715,2045,4503.5
1150715,2100,4505
1150715,2115,4509.5
1150715,2130,4508.75
1150715,2145,4510.5
1150715,2200,4514
1150715,2215,4511
1150715,2230,4509.5
1150715,2245,4508.75
1150715,2300,4510.25
1150715,2315,4511
1150715,2330,4510.75
1150715,2345,4512.25
1150716,0,4511
1150716,15,4509.75
1150716,30,4511.75
1150716,45,4511.75
1150716,100,4512.75
1150716,115,4512.25
1150716,130,4511.75
1150716,145,4509.5
1150716,200,4511
1150716,215,4509.25
1150716,230,4512.5
1150716,245,4513.25
1150716,300,4513
1150716,315,4513.25
1150716,330,4514.5
1150716,345,4518.5
1150716,400,4519.5
1150716,415,4519
1150716,430,4517.75
1150716,445,4519
1150716,500,4518.75
1150716,515,4518.5
1150716,530,4518.75
1150716,545,4517.75
1150716,600,4517.25
1150716,615,4517
1150716,630,4518.25
1150716,645,4519.75
1150716,700,4518.5
1150716,715,4517.25
1150716,730,4517.75
1150716,745,4518.5
1150716,800,4521.5
1150716,815,4523
1150716,830,4522.25
1150716,845,4519.5
1150716,900,4523
1150716,915,4518.25
1150716,930,4522.5
1150716,945,4521.5
1150716,1000,4527.5
1150716,1015,4528.75
1150716,1030,4531
1150716,1045,4536.5
1150716,1100,4533.5
1150716,1115,4537.5
1150716,1130,4538.75
1150716,1145,4537.5
1150716,1200,4533.5
1150716,1215,4534.75
1150716,1230,4535.25
1150716,1245,4534
1150716,1300,4533
1150716,1315,4536
1150716,1330,4536
1150716,1345,4540
1150716,1400,4539.75
1150716,1415,4541.75
1150716,1430,4546
1150716,1445,4544.5
1150716,1500,4547.5
1150716,1515,4560.75
1150716,1545,4566.25
1150716,1600,4569.5
1150716,1715,4574
1150716,1730,4573.25
1150716,1745,4574.5
1150716,1800,4576
1150716,1815,4577.25
1150716,1830,4579.25
1150716,1845,4578.5
1150716,1900,4577.75
1150716,1915,4576.25
1150716,1930,4575.75
1150716,1945,4577
1150716,2000,4576.5
1150716,2015,4576
1150716,2030,4577.5
1150716,2045,4576
1150716,2100,4576.75
1150716,2115,4577
1150716,2130,4575.25
1150716,2145,4573.5
1150716,2200,4573
1150716,2215,4573
1150716,2230,4572.5
1150716,2245,4571
1150716,2300,4571.25
1150716,2315,4571.5
1150716,2330,4571.5
1150716,2345,4572
1150717,0,4572.5
1150717,15,4571.75
1150717,30,4570.75
1150717,45,4571
1150717,100,4573.5
1150717,115,4574
1150717,130,4574.75
1150717,145,4577.5
1150717,200,4576
1150717,215,4570.75
1150717,230,4573
1150717,245,4571.5
1150717,300,4572.25
1150717,315,4571.5
1150717,330,4570.25
1150717,345,4571
1150717,400,4572.5
1150717,415,4572.5
1150717,430,4574.5
1150717,445,4574
1150717,500,4573.25
1150717,515,4572.75
1150717,530,4572.25
1150717,545,4573.5
1150717,600,4573
1150717,615,4574.5
1150717,630,4577.75
1150717,645,4577
1150717,700,4576.75
1150717,715,4579.5
1150717,730,4581.75
1150717,745,4580.25
1150717,800,4581.5
1150717,815,4583.75
1150717,830,4585.75
1150717,845,4580.75
1150717,900,4588.75
1150717,915,4586.75
1150717,930,4590.25
1150717,945,4593
1150717,1000,4595.5
1150717,1015,4595
1150717,1030,4598.25
1150717,1045,4601
1150717,1100,4596
1150717,1115,4595.25
1150717,1130,4595
1150717,1145,4594.5
1150717,1200,4596.25
1150717,1215,4595
1150717,1230,4597
1150717,1245,4598.5
1150717,1300,4597.5
1150717,1315,4600.25
1150717,1330,4606
1150717,1345,4605.75
1150717,1400,4606.75
1150717,1415,4604.25
1150717,1430,4609
1150717,1445,4611.75
1150717,1500,4615.25
1150717,1515,4613.75
1150717,1545,4613
1150717,1600,4614.25
1150719,1715,4613
1150719,1730,4612.5
1150719,1745,4614
1150719,1800,4615
1150719,1815,4614.75
1150719,1830,4613.5
1150719,1845,4613.5
1150719,1900,4614.25
1150719,1915,4614.25
1150719,1930,4614
1150719,1945,4614.25
1150719,2000,4616
1150719,2015,4617.5
1150719,2030,4617.5
1150719,2045,4617.25
1150719,2100,4616.5
1150719,2115,4616.5
1150719,2130,4613.25
1150719,2145,4613.5
1150719,2200,4614
1150719,2215,4614.5
1150719,2230,4613.75
1150719,2245,4613.5
1150719,2300,4613.5
1150719,2315,4613
1150719,2330,4613.5
1150719,2345,4613.5
1150720,0,4613.5
1150720,15,4613.25
1150720,30,4614
1150720,45,4614.75
1150720,100,4615.25
1150720,115,4613.75
1150720,130,4615.5
1150720,145,4615
1150720,200,4614.75
1150720,215,4616
1150720,230,4615.5
1150720,245,4616.75
1150720,300,4617.75
1150720,315,4618.25
1150720,330,4618.5
1150720,345,4617.5
1150720,400,4619
1150720,415,4616.75
1150720,430,4617.25
1150720,445,4617.75
1150720,500,4619.25
1150720,515,4620.75
1150720,530,4619
1150720,545,4618.5
1150720,600,4620.75
1150720,615,4620.75
1150720,630,4620.5
1150720,645,4623.5
1150720,700,4624.75
1150720,715,4623.25
1150720,730,4626
1150720,745,4624.5
1150720,800,4624.75
1150720,815,4628.5
1150720,830,4625.75
1150720,845,4618.25
1150720,900,4621
1150720,915,4617.5
1150720,930,4617.75
1150720,945,4621.25
1150720,1000,4628.25
1150720,1015,4631.5
1150720,1030,4630.5
1150720,1045,4630.5
1150720,1100,4631.5
1150720,1115,4630.75
1150720,1130,4630.25
1150720,1145,4636.25
1150720,1200,4635.5
1150720,1215,4639.25
1150720,1230,4641.25
1150720,1245,4640
1150720,1300,4635.5
1150720,1315,4637
1150720,1330,4644
1150720,1345,4644
1150720,1400,4645
1150720,1415,4646.5
1150720,1430,4642
1150720,1445,4631.25
1150720,1500,4631.75
1150720,1515,4633.75
1150720,1545,4632.5
1150720,1600,4633.5
1150720,1715,4630.75
1150720,1730,4631
1150720,1745,4631.25
1150720,1800,4631.5
1150720,1815,4633.25
1150720,1830,4633.5
1150720,1845,4633.5
1150720,1900,4634.5
1150720,1915,4633.25
1150720,1930,4632.25
1150720,1945,4633.5
1150720,2000,4634.5
1150720,2015,4633
1150720,2030,4631
1150720,2045,4632
1150720,2100,4633.5
1150720,2115,4633.75
1150720,2130,4633.5
1150720,2145,4633.5
1150720,2200,4635.25
1150720,2215,4636
1150720,2230,4636.75
1150720,2245,4637.5
1150720,2300,4636.5
1150720,2315,4637.75
1150720,2330,4638
1150720,2345,4638.25
1150721,0,4640
1150721,15,4641
1150721,30,4642
1150721,45,4644.25
1150721,100,4643.5
1150721,115,4639.25
1150721,130,4640
1150721,145,4641.75
1150721,200,4643
1150721,215,4641.5
1150721,230,4642.25
1150721,245,4641.25
1150721,300,4640
1150721,315,4638.75
1150721,330,4639.5
1150721,345,4639.5
1150721,400,4636.5
1150721,415,4635.75
1150721,430,4636.75
1150721,445,4637
1150721,500,4637.75
1150721,515,4639
1150721,530,4639.75
1150721,545,4640.75
1150721,600,4640
1150721,615,4640.5
1150721,630,4640.75
1150721,645,4640.5
1150721,700,4638.75
1150721,715,4640
1150721,730,4637
1150721,745,4637
1150721,800,4633.75
1150721,815,4634.5
1150721,830,4633.75
1150721,845,4632.5
1150721,900,4638.5
1150721,915,4632.75
1150721,930,4628.25
1150721,945,4622.5
1150721,1000,4622.5
1150721,1015,4621.25
1150721,1030,4624.75
1150721,1045,4628.5
1150721,1100,4628.5
1150721,1115,4631.5
1150721,1130,4633.25
1150721,1145,4629.75
1150721,1200,4627.75
1150721,1215,4621
1150721,1230,4626.5
1150721,1245,4627
1150721,1300,4628
1150721,1315,4621.25
1150721,1330,4631.75
1150721,1345,4629
1150721,1400,4628.75
1150721,1415,4628.25
1150721,1430,4627.5
1150721,1445,4630
1150721,1500,4628
1150721,1515,4630.75
1150721,1545,4582.5
1150721,1600,4581
1150721,1715,4581.25
1150721,1730,4581.5
1150721,1745,4580
1150721,1800,4577.5
1150721,1815,4578.5
1150721,1830,4578.75
1150721,1845,4578.25
1150721,1900,4577.5
1150721,1915,4578
1150721,1930,4578
1150721,1945,4577.75
1150721,2000,4578
1150721,2015,4578
1150721,2030,4577.25
1150721,2045,4574
1150721,2100,4573.75
1150721,2115,4573.75
1150721,2130,4573.5
1150721,2145,4574.25
1150721,2200,4573
1150721,2215,4573
1150721,2230,4573.5
1150721,2245,4573.25
1150721,2300,4574.25
1150721,2315,4573.25
1150721,2330,4573.5
1150721,2345,4569
1150722,0,4571
1150722,15,4569.75
1150722,30,4572.25
1150722,45,4571.75
1150722,100,4569.5
1150722,115,4573.5
1150722,130,4571.75
1150722,145,4572
1150722,200,4574.5
1150722,215,4572.25
1150722,230,4570.75
1150722,245,4572.25
1150722,300,4576
1150722,315,4575
1150722,330,4576.75
1150722,345,4579.75
1150722,400,4580.5
1150722,415,4580.75
1150722,430,4581.75
1150722,445,4579.75
1150722,500,4578
1150722,515,4578
1150722,530,4578.75
1150722,545,4580
1150722,600,4577.25
1150722,615,4575.5
1150722,630,4575
1150722,645,4572.75
1150722,700,4568.75
1150722,715,4564.75
1150722,730,4565.25
1150722,745,4561
1150722,800,4562
1150722,815,4557.75
1150722,830,4558
1150722,845,4582
1150722,900,4593.25
1150722,915,4591
1150722,930,4589.5
1150722,945,4577.75
1150722,1000,4588.75
1150722,1015,4584.25
1150722,1030,4577.25
1150722,1045,4580
1150722,1100,4578.5
1150722,1115,4575.25
1150722,1130,4574
1150722,1145,4571.5
1150722,1200,4576.25
1150722,1215,4578.25
1150722,1230,4578.25
1150722,1245,4581.25
1150722,1300,4579.75
1150722,1315,4578
1150722,1330,4581.5
1150722,1345,4581.25
1150722,1400,4585.25
1150722,1415,4574.5
1150722,1430,4573.5
1150722,1445,4571
1150722,1500,4578
1150722,1515,4580.75
1150722,1545,4580
1150722,1600,4584.75
1150722,1715,4587.25
1150722,1730,4585.5
1150722,1745,4585.75
1150722,1800,4586.25
1150722,1815,4585.75
1150722,1830,4585.75
1150722,1845,4586.5
1150722,1900,4588.5
1150722,1915,4589.75
1150722,1930,4586.25
1150722,1945,4586.75
1150722,2000,4587.75
1150722,2015,4587.75
1150722,2030,4590.75
1150722,2045,4592
1150722,2100,4592
1150722,2115,4593.5
1150722,2130,4593.25
1150722,2145,4592.5
1150722,2200,4592.75
1150722,2215,4592.75
1150722,2230,4592.75
1150722,2245,4592.25
1150722,2300,4594.5
1150722,2315,4594
1150722,2330,4593.75
1150722,2345,4594.25
1150723,0,4596.75
1150723,15,4596.25
1150723,30,4595.5
1150723,45,4595.75
1150723,100,4595.25
1150723,115,4595.5
1150723,130,4595.25
1150723,145,4594.25
1150723,200,4595.25
1150723,215,4591.5
1150723,230,4593
1150723,245,4592.5
1150723,300,4592.75
1150723,315,4587.5
1150723,330,4590.5
1150723,345,4587.75
1150723,400,4589.25
1150723,415,4589.25
1150723,430,4589
1150723,445,4590.25
1150723,500,4591
1150723,515,4591.25
1150723,530,4592.5
1150723,545,4592.75
1150723,600,4590.75
1150723,615,4588.5
1150723,630,4586.25
1150723,645,4587.75
1150723,700,4587.25
1150723,715,4585
1150723,730,4583.75
1150723,745,4586
1150723,800,4579
1150723,815,4580.75
1150723,830,4580.75
1150723,845,4575.25
1150723,900,4579
1150723,915,4585.5
1150723,930,4594
1150723,945,4589.75
1150723,1000,4593.25
1150723,1015,4593.75
1150723,1030,4584.75
1150723,1045,4580.5
1150723,1100,4572
1150723,1115,4567
1150723,1130,4565.75
1150723,1145,4568.75
1150723,1200,4566.75
1150723,1215,4564.75
1150723,1230,4565.25
1150723,1245,4563.75
1150723,1300,4573.5
1150723,1315,4570.5
1150723,1330,4569
1150723,1345,4571
1150723,1400,4559.5
1150723,1415,4549.25
1150723,1430,4551
1150723,1445,4554.5
1150723,1500,4558.5
1150723,1515,4582.75
1150723,1545,4592.75
1150723,1600,4594.75
1150723,1715,4594.75
1150723,1730,4593.25
1150723,1745,4593.5
1150723,1800,4593.75
1150723,1815,4591.5
1150723,1830,4590.75
1150723,1845,4589
1150723,1900,4590
1150723,1915,4592
1150723,1930,4593
1150723,1945,4592.75
1150723,2000,4592.25
1150723,2015,4593.25
1150723,2030,4593
1150723,2045,4593
1150723,2100,4587.75
1150723,2115,4588.25
1150723,2130,4588
1150723,2145,4586.75
1150723,2200,4586.75
1150723,2215,4583
1150723,2230,4585
1150723,2245,4585.25
1150723,2300,4584.5
1150723,2315,4584.25
1150723,2330,4584.75
1150723,2345,4585.75
1150724,0,4586.25
1150724,15,4588.75
1150724,30,4591
1150724,45,4589.25
1150724,100,4590.5
1150724,115,4585.75
1150724,130,4588.5
1150724,145,4589.25
1150724,200,4589.25
1150724,215,4589.25
1150724,230,4590.25
1150724,245,4591
1150724,300,4591.75
1150724,315,4597.5
1150724,330,4597.75
1150724,345,4598.5
1150724,400,4599
1150724,415,4597.25
1150724,430,4595
1150724,445,4597.25
1150724,500,4599.75
1150724,515,4597.75
1150724,530,4598.5
1150724,545,4597
1150724,600,4597.25
1150724,615,4594.5
1150724,630,4597.25
1150724,645,4591.75
1150724,700,4588.25
1150724,715,4588.75
1150724,730,4589.5
1150724,745,4589.5
1150724,800,4584.25
1150724,815,4584
1150724,830,4583.75
1150724,845,4570.5
1150724,900,4574.25
1150724,915,4568.25
1150724,930,4557.25
1150724,945,4561.5
1150724,1000,4556.75
1150724,1015,4554.25
1150724,1030,4561
1150724,1045,4558.75
1150724,1100,4556.5
1150724,1115,4555.75
1150724,1130,4550.25
1150724,1145,4549
1150724,1200,4539.75
1150724,1215,4536
1150724,1230,4533.5
1150724,1245,4523.25
1150724,1300,4532.25
1150724,1315,4522.25
1150724,1330,4517.5
1150724,1345,4517
1150724,1400,4515.75
1150724,1415,4519.5
1150724,1430,4510.75
1150724,1445,4511
1150724,1500,4514
1150724,1515,4526.25
1150724,1545,4525.75
1150724,1600,4525
1150726,1715,4522.5
1150726,1730,4523.5
1150726,1745,4523.75
1150726,1800,4523
1150726,1815,4520.75
1150726,1830,4520.75
1150726,1845,4522.25
1150726,1900,4522.5
1150726,1915,4521.75
1150726,1930,4522
1150726,1945,4523.75
1150726,2000,4525.25
1150726,2015,4528
1150726,2030,4527.75
1150726,2045,4526.75
1150726,2100,4528.25
1150726,2115,4525.5
1150726,2130,4525.25
1150726,2145,4524
1150726,2200,4523.75
1150726,2215,4523.75
1150726,2230,4523.5
1150726,2245,4523.5
1150726,2300,4522.75
1150726,2315,4523.75
1150726,2330,4524.25
1150726,2345,4524
1150727,0,4520.75
1150727,15,4521.75
1150727,30,4521.25
1150727,45,4522.25
1150727,100,4525.5
1150727,115,4525.25
1150727,130,4524.75
1150727,145,4521.25
1150727,200,4519.25
1150727,215,4512.5
1150727,230,4514
1150727,245,4512.25
1150727,300,4505.75
1150727,315,4514.25
1150727,330,4515.5
1150727,345,4515.5
1150727,400,4516.25
1150727,415,4511.5
1150727,430,4510.75
1150727,445,4508.75
1150727,500,4504.5
1150727,515,4503.25
1150727,530,4504.25
1150727,545,4503
1150727,600,4499.5
1150727,615,4491.5
1150727,630,4493
1150727,645,4495.25
1150727,700,4493.25
1150727,715,4490
1150727,730,4492.25
1150727,745,4490
1150727,800,4495.25
1150727,815,4491.75
1150727,830,4487.75
1150727,845,4480.5
1150727,900,4493.5
1150727,915,4488.25
1150727,930,4490.5
1150727,945,4503.25
1150727,1000,4496.5
1150727,1015,4490.75
1150727,1030,4486.5
1150727,1045,4482
1150727,1100,4487
1150727,1115,4479.25
1150727,1130,4485
1150727,1145,4482.25
1150727,1200,4477.5
1150727,1215,4479
1150727,1230,4474.5
1150727,1245,4472.25
1150727,1300,4479.5
1150727,1315,4478.25
1150727,1330,4479.75
